floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price,wallsMaterial
16,25.0,32.0,8.0,55.86428299999999,37.372404,5500000,5
1,5.0,30.0,6.0,55.841781000000005,37.463305,5650000,1
5,5.0,30.0,6.0,55.850277,37.449983,6000000,1
1,9.0,32.6,6.0,55.853526,37.428028000000005,6100000,3
3,5.0,32.0,6.0,55.855942000000006,37.413619,6300000,1
1,5.0,30.2,5.8,55.812408,37.454079,6399000,1
19,25.0,32.0,8.0,55.86268100000001,37.372440000000005,6450000,3
19,25.0,32.0,8.0,55.86268100000001,37.372440000000005,6400000,5
1,12.0,30.6,7.5,55.81196800000001,37.393083,6550000,3
3,5.0,32.0,6.0,55.844379,37.427965,6700000,3
1,5.0,30.0,6.0,55.792103,37.487775,6700000,1
3,5.0,32.9,8.7,55.799558,37.485511,6850000,3
3,9.0,31.0,6.0,55.85521899999999,37.442266,6800000,3
5,5.0,30.0,5.6,55.77859300000001,37.496174,6900000,1
3,5.0,30.0,6.0,55.777059,37.497935,6900000,1
6,9.0,32.3,6.0,55.808624,37.401114,6900000,3
4,5.0,31.6,5.9,55.850029000000006,37.447593,7200000,1
5,5.0,32.0,6.0,55.800706000000005,37.48888,7200000,3
1,3.0,32.0,14.0,55.78321999999999,37.453414,7300000,1
1,5.0,30.6,5.5,55.781595,37.46317,7300000,3
4,9.0,31.0,6.0,55.82886,37.456477,7300000,1
1,9.0,30.0,6.0,55.81,37.456639,7490000,1
1,9.0,30.0,6.5,55.81,37.456639,7490000,1
1,9.0,30.0,8.0,55.81,37.456639,7500000,1
2,5.0,30.6,5.5,55.828091,37.432232,7500000,1
1,9.0,30.0,6.0,55.81,37.456639,7500000,1
5,16.0,31.4,7.5,55.779216000000005,37.47616,7700000,3
5,5.0,31.0,5.6,55.825709,37.430615,7800000,1
7,16.0,32.0,7.0,55.776912,37.487389,8700000,5
2,6.0,32.6,5.8,55.787867000000006,37.489257,11600000,2
5,5.0,31.0,6.0,55.849378,37.451716,6000000,1
5,5.0,31.0,6.0,55.852738,37.410636,6000000,3
5,5.0,30.0,6.0,55.780289,37.46476,6090000,4
7,9.0,32.4,6.7,55.78186899999999,37.457034,6100000,3
1,9.0,31.0,5.0,55.846376,37.424893,6150000,3
3,5.0,30.2,5.0,55.77876,37.500845,6300000,1
1,5.0,31.5,6.0,55.856376,37.417257,6350000,3
2,9.0,32.0,5.5,55.784258,37.475513,6400000,4
1,9.0,32.7,6.0,55.78186899999999,37.457034,6500000,3
2,7.0,31.0,6.0,55.798308,37.465874,6700000,1
5,5.0,32.0,6.0,55.798414,37.467006,6899999,1
6,9.0,32.7,7.0,55.851677,37.425737,6850000,3
3,5.0,32.0,7.0,55.778456000000006,37.462254,6850000,3
6,12.0,30.0,6.0,55.867728,37.442886,7120000,3
1,5.0,32.0,6.5,55.775965,37.482942,7200000,3
3,5.0,31.0,6.0,55.812135,37.455085,7200000,1
3,5.0,32.7,6.5,55.805887,37.460008,7300000,1
6,12.0,32.0,9.0,55.781701,37.485996,7400000,3
3,5.0,32.0,5.0,55.782430000000005,37.457061,7400000,3
5,5.0,30.5,6.0,55.791648,37.48764,7500000,1
4,9.0,32.0,5.6,55.790833,37.478082,7500000,1
2,5.0,30.9,6.0,55.77757,37.467886,7500000,4
4,12.0,32.6,9.9,55.786313,37.463664,7500000,4
2,5.0,31.0,6.0,55.812944,37.452462,7500000,3
3,5.0,30.8,5.6,55.850277,37.449983,7800000,1
7,9.0,31.0,6.0,55.81,37.456639,7800000,1
7,9.0,32.0,8.0,55.760494,37.518551,8250000,5
7,16.0,32.0,7.0,55.776912,37.487389,8700000,3
6,21.0,32.0,5.7,55.775041,37.470539,8960000,2
4,19.0,32.0,10.0,55.775041,37.470539,11500000,5
1,9.0,30.7,6.4,55.845299,37.451609000000005,6500000,1
1,5.0,30.0,7.0,55.842165,37.429474,6250000,1
11,25.0,34.0,8.0,55.860746,37.372431,7190000,5
3,9.0,33.0,7.0,55.851965,37.44303,7200000,3
4,12.0,33.0,6.5,55.79641,37.401528000000006,7570000,3
11,19.0,33.0,10.0,55.775041,37.470539,10999999,5
2,17.0,33.0,13.0,55.774517,37.473006,9000000,5
7,9.0,33.0,6.8,55.85822,37.441368,6390000,3
2,14.0,34.0,6.0,55.79523100000001,37.457726,7200000,1
8,9.0,34.0,6.3,55.81071899999999,37.410277,7200000,3
6,9.0,34.0,6.5,55.856684,37.439778,7000000,3
17,25.0,34.21,8.2,55.86268100000001,37.372440000000005,5600000,5
9,9.0,33.0,7.0,55.859635,37.420922,6000000,3
4,25.0,34.94,8.1,55.86268100000001,37.372440000000005,6100000,3
2,12.0,33.0,8.0,55.79989200000001,37.480139,6600000,3
1,12.0,33.2,6.2,55.84725,37.443308,6700000,3
4,8.0,33.1,6.0,55.844829,37.423626,6700000,1
9,9.0,34.7,6.4,55.86176700000001,37.42792,6800000,3
2,9.0,33.0,7.0,55.779818000000006,37.481361,6900000,3
6,16.0,34.0,11.0,55.843222,37.386903,7000000,3
8,12.0,33.0,6.5,55.796273,37.464014,7000000,3
10,16.0,34.6,10.0,55.856103,37.412316,7000000,4
6,9.0,33.0,6.0,55.862131000000005,37.43658,7000000,3
8,9.0,34.0,6.0,55.790833,37.478082,7300000,1
2,5.0,33.0,5.8,55.82625,37.428558,7300000,1
5,9.0,34.3,8.0,55.885221,37.393640000000005,7300000,1
12,12.0,34.7,6.7,55.809762,37.392302,7499000,3
10,12.0,34.7,10.0,55.80275,37.454043,7599000,3
8,9.0,33.0,6.6,55.847452,37.445240000000005,7600000,3
9,9.0,33.0,7.0,55.776137,37.490865,7600000,3
9,9.0,33.0,7.0,55.776137,37.490865,7700000,3
2,9.0,33.0,6.0,55.790833,37.478082,7950000,1
5,5.0,33.3,6.0,55.80438,37.470913,8300000,1
11,25.0,34.0,10.0,55.77014200000001,37.47368,8600000,5
7,16.0,34.0,7.2,55.776912,37.487389,8800000,5
33,33.0,34.0,10.5,55.77385400000001,37.471973,9050000,5
9,17.0,33.0,5.0,55.774517,37.473006,9300000,5
5,12.0,33.0,7.0,55.809762,37.392302,9800000,3
6,25.0,33.0,17.0,55.76919,37.472674,11200000,5
5,21.0,33.0,8.0,55.775041,37.470539,11500000,5
17,25.0,34.2,8.5,55.86268100000001,37.372440000000005,5900000,5
2,5.0,34.0,6.0,55.850277,37.449983,6300000,1
12,12.0,33.0,9.4,55.851156,37.411454,6600000,4
2,9.0,34.0,7.0,55.856275,37.424192,6700000,3
4,9.0,33.1,6.7,55.856275,37.424192,6700000,3
2,9.0,34.4,6.0,55.844556,37.431612,6800000,3
2,9.0,33.0,7.0,55.856275,37.424192,6990000,3
5,5.0,33.0,6.0,55.793667000000006,37.457259,7000000,1
6,16.0,34.0,10.4,55.843222,37.386903,7100000,3
2,9.0,34.0,7.0,55.839673,37.418128,7100000,3
2,13.0,33.0,7.8,55.798242,37.463179,7180000,3
16,21.0,34.0,11.0,55.791162,37.470446,7500000,5
1,9.0,34.0,7.0,55.791653,37.491242,7500000,3
9,9.0,33.0,7.0,55.776137,37.490865,7600000,3
5,5.0,33.0,6.0,55.80438,37.470913,8300000,1
16,28.0,33.8,8.3,55.78990699999999,37.496318,9900000,5
9,9.0,33.0,7.0,55.776137,37.490865,7700000,3
2,9.0,37.5,6.4,55.835174,37.418973,6300000,3
22,25.0,37.0,10.0,55.860746,37.372431,7000000,5
24,25.0,35.0,15.1,55.86268100000001,37.372440000000005,6790000,5
21,31.0,37.9,14.2,55.78116,37.468748,11800000,5
2,25.0,36.0,10.0,55.860746,37.372431,6450000,3
4,4.0,35.9,8.7,55.846184,37.437056,6850000,1
6,12.0,37.6,7.8,55.785746,37.467787,6900000,4
15,17.0,37.6,7.0,55.852122,37.343928000000005,6950000,3
3,17.0,36.8,9.0,55.84768,37.352857,7000000,3
9,9.0,36.4,7.5,55.846376,37.424893,7090000,4
9,12.0,35.0,10.0,55.801253,37.455453000000006,7100000,3
21,31.0,37.9,14.0,55.78116,37.468748,11800000,5
7,17.0,37.8,7.5,55.794264,37.460044,7950000,3
4,25.0,35.0,10.0,55.86268100000001,37.372440000000005,6150000,3
4,25.0,35.0,8.1,55.86268100000001,37.372440000000005,6150000,3
5,16.0,35.6,9.0,55.844197,37.399327,6250000,3
20,25.0,35.4,8.2,55.86268100000001,37.372440000000005,6300000,5
1,17.0,37.9,8.4,55.852278000000005,37.348329,6400000,3
1,17.0,36.5,8.4,55.83845,37.388511,6500000,3
9,12.0,35.4,9.1,55.854047,37.420491,6599000,4
4,16.0,36.0,8.0,55.859504,37.408588,6900000,3
2,17.0,35.5,8.0,55.835235,37.352695,6900000,3
6,16.0,36.0,11.0,55.854704000000005,37.360897,6950000,3
15,17.0,37.6,8.4,55.852122,37.343928000000005,6950000,3
15,25.0,35.0,8.2,55.86268100000001,37.372440000000005,6990000,5
2,12.0,35.2,9.0,55.806201,37.452561,6950000,4
22,25.0,37.0,10.0,55.860746,37.372431,7000000,5
22,25.0,37.0,10.0,55.860746,37.372431,7000000,2
20,25.0,37.5,9.0,55.86268100000001,37.372440000000005,7300000,3
15,25.0,35.0,8.0,55.86268100000001,37.372440000000005,7350000,5
14,14.0,35.0,9.5,55.828566,37.428702,7450000,4
15,16.0,37.0,8.0,55.859504,37.408588,7450000,3
2,9.0,37.1,8.0,55.847447,37.424237,7500000,3
8,12.0,37.0,9.8,55.848493000000005,37.427049,7500000,3
2,17.0,37.8,8.4,55.808685,37.412047,7800000,3
3,12.0,35.1,9.4,55.78475400000001,37.456954,8000000,3
11,14.0,36.0,8.0,55.78900600000001,37.461292,8300000,1
6,14.0,35.0,8.0,55.816293,37.468353,8400000,1
13,17.0,35.0,8.0,55.863121,37.425477,8500000,5
4,14.0,35.0,7.0,55.78224300000001,37.459675,8599999,3
7,12.0,35.0,9.0,55.785073,37.459774,8700000,3
9,25.0,37.0,15.0,55.77014200000001,37.47368,8650000,5
6,12.0,37.0,9.7,55.810784,37.449965,9200000,4
13,25.0,37.5,8.9,55.79847,37.389418,9650000,5
7,18.0,37.5,10.0,55.769043,37.470842,9989000,5
15,17.0,35.5,10.0,55.769798,37.481612,10750000,2
4,25.0,37.6,9.0,55.798854000000006,37.389814,11500000,5
4,25.0,35.0,8.1,55.86268100000001,37.372440000000005,6000000,3
5,26.0,36.5,10.0,55.85961,37.372422,6200000,5
1,17.0,37.0,8.0,55.860524,37.410385,6450000,3
12,12.0,36.0,10.0,55.851763,37.411840000000005,6600000,4
2,12.0,35.0,10.5,55.853097,37.414382,6700000,4
6,16.0,36.0,8.6,55.860524,37.410385,6890000,3
1,9.0,35.0,6.0,55.814447,37.460816,6800000,1
9,12.0,36.0,10.0,55.851763,37.411840000000005,6900000,4
9,14.0,36.0,9.0,55.834194,37.457699,6950000,4
10,12.0,36.0,10.0,55.851763,37.411840000000005,7000000,4
2,9.0,37.5,8.0,55.785746,37.467787,7000000,4
1,9.0,37.0,6.0,55.845274,37.425540000000005,7000000,3
12,12.0,36.2,9.8,55.77415799999999,37.492976,7250000,4
9,9.0,37.0,7.4,55.782248,37.45292,7300000,4
7,9.0,37.0,7.6,55.782699,37.45248,7400000,4
2,5.0,35.0,8.0,55.825538,37.454079,7600000,1
12,12.0,35.0,6.0,55.801253,37.455453000000006,7600000,3
4,9.0,35.0,9.1,55.79640500000001,37.459873,7600000,1
12,14.0,37.0,9.6,55.839709,37.414778000000005,7600000,3
3,9.0,35.0,9.0,55.791061,37.488484,7800000,3
8,12.0,36.0,9.0,55.806201,37.452561,7850000,4
8,16.0,37.0,10.0,55.846148,37.430561,7900000,3
7,12.0,36.0,10.0,55.85538100000001,37.411678,7950000,4
8,14.0,35.1,8.0,55.797635,37.481289,8100000,1
7,14.0,36.5,8.5,55.788763,37.453333,8190000,1
12,12.0,35.0,6.0,55.801253,37.455453000000006,8250000,3
10,14.0,36.0,7.8,55.863121,37.425477,8300000,5
10,25.0,37.0,10.0,55.77014200000001,37.47368,8450000,5
7,9.0,36.0,12.0,55.81,37.456639,8500000,1
6,16.0,35.0,9.0,55.77569200000001,37.464266,8500000,5
14,15.0,36.0,10.0,55.784617,37.462784,8500000,5
13,18.0,35.0,10.0,55.784617,37.462784,8600000,5
4,14.0,35.0,7.0,55.78224300000001,37.459675,8600000,4
22,25.0,36.7,11.7,55.77014200000001,37.47368,8750000,5
4,25.0,35.0,12.0,55.77014200000001,37.47368,8800000,5
6,16.0,35.0,9.0,55.77569200000001,37.464266,8990000,5
5,25.0,36.0,10.1,55.84540500000001,37.373096,8980000,5
7,12.0,36.0,10.0,55.775454,37.49568,9100000,4
11,26.0,37.6,12.4,55.780542,37.468569,9950000,3
11,17.0,36.8,9.0,55.809707,37.450297,9990000,1
10,25.0,36.0,6.0,55.76919,37.472674,10100000,5
21,25.0,35.0,10.0,55.77014200000001,37.47368,10500000,5
6,32.0,37.0,10.0,55.78116,37.468748,10800000,5
5,17.0,35.0,10.0,55.774517,37.473006,11800000,5
1,16.0,35.0,10.0,55.856103,37.412316,6890000,4
1,12.0,39.8,10.0,55.78567,37.476196,8300000,3
16,17.0,38.6,7.5,55.783377,37.47448,8700000,3
11,25.0,38.0,14.0,55.784719,37.496677000000005,10990000,5
8,22.0,39.9,17.7,55.793414,37.448617,15800000,2
16,17.0,38.2,8.0,55.833678000000006,37.354797,6500000,3
16,17.0,39.0,9.0,55.841625,37.386166,7500000,3
9,12.0,38.5,8.3,55.841589,37.457187,7800000,3
11,22.0,38.2,9.9,55.856437,37.406325,7750000,3
16,17.0,38.0,8.0,55.838612,37.457376,8200000,3
2,22.0,39.1,8.1,55.854628000000005,37.41529,8600000,5
7,14.0,38.0,9.0,55.83189300000001,37.349713,6590000,3
1,12.0,39.0,9.0,55.85020600000001,37.420895,6700000,3
4,5.0,39.0,9.0,55.852192,37.384379,7300000,3
2,12.0,38.3,8.6,55.811032,37.400674,8700000,3
4,4.0,39.8,5.9,55.83801999999999,37.436229,4580000,1
2,17.0,38.0,8.0,55.84486999999999,37.356414,5900000,3
2,25.0,39.1,9.9,55.86268100000001,37.372440000000005,6150000,3
1,17.0,38.0,8.0,55.842251,37.384873,6300000,3
2,17.0,38.5,8.5,55.852996,37.34558,6700000,3
1,12.0,39.2,9.0,55.800089,37.404196,6990000,3
2,12.0,39.0,8.5,55.796172,37.398051,7200000,3
11,17.0,39.0,9.0,55.84486999999999,37.356414,7400000,3
8,17.0,38.0,8.5,55.84835699999999,37.357717,7390000,3
2,14.0,39.4,6.2,55.839684,37.415919,7450000,3
21,22.0,39.5,11.0,55.856437,37.406325,7500000,3
2,22.0,38.0,10.0,55.861797,37.420042,7500000,3
5,14.0,39.0,8.5,55.850777,37.356324,7650000,3
1,12.0,39.3,8.9,55.78856,37.468254,7700000,3
14,16.0,39.0,11.0,55.837702,37.390532,7780000,3
2,12.0,39.0,9.0,55.803342,37.397611,7799000,3
14,16.0,39.0,11.0,55.837702,37.390532,7800000,3
8,12.0,38.0,8.0,55.85538100000001,37.411678,7900000,4
7,12.0,38.7,8.5,55.79833299999999,37.394009,7990000,3
6,12.0,39.4,6.5,55.796359,37.453774,8000000,4
21,22.0,39.0,10.1,55.849211,37.407403,8100000,3
1,9.0,39.0,9.3,55.79251800000001,37.489275,8200000,1
6,12.0,39.0,9.0,55.788191000000005,37.471156,8200000,3
10,12.0,39.0,8.6,55.78856,37.468254,8300000,3
10,16.0,38.0,9.0,55.863379,37.430714,8500080,3
9,12.0,39.0,9.0,55.79846,37.395455,8600000,3
18,25.0,38.0,9.5,55.798854000000006,37.389814,8980000,2
1,12.0,38.0,6.4,55.774938,37.495051,9000000,4
9,12.0,38.0,8.0,55.79424399999999,37.455552,9000000,3
17,22.0,39.0,10.0,55.800372,37.408543,9100000,3
12,14.0,38.3,9.0,55.839825,37.439212,9300000,3
4,12.0,39.0,9.0,55.862191,37.43243,9399000,3
20,25.0,38.4,11.5,55.844288,37.371515,9400000,5
5,5.0,39.5,8.9,55.806611,37.466557,9498000,1
19,25.0,39.3,10.0,55.809343000000005,37.455633,9800000,5
19,25.0,39.3,10.0,55.809343000000005,37.455633,9800000,5
17,25.0,39.4,10.0,55.809343000000005,37.455633,9800000,5
17,24.0,38.3,9.5,55.785422,37.479888,9900000,5
10,19.0,38.7,9.9,55.853632,37.430013,9999000,5
16,16.0,38.0,8.6,55.808675,37.415721000000005,10300000,5
15,23.0,38.5,10.0,55.793242000000006,37.401042,10500000,5
3,32.0,38.0,10.0,55.78116,37.468748,11500000,5
16,17.0,39.0,8.5,55.809778,37.451842,11500000,3
2,10.0,39.4,11.0,55.797458,37.493677000000005,11600000,5
9,10.0,38.0,7.0,55.797787,37.497153,12000000,5
16,16.0,38.0,10.5,55.868698,37.43985,6800000,4
4,12.0,38.7,8.6,55.869071,37.443488,6900000,3
5,17.0,38.0,8.5,55.855846,37.361058,6900000,3
2,14.0,38.1,6.2,55.838708,37.415119,6999000,3
10,17.0,39.0,8.0,55.838440000000006,37.400369,6990000,3
4,14.0,39.0,9.5,55.827722,37.42598,7000000,3
7,17.0,38.3,7.5,55.838440000000006,37.400369,7000000,3
13,17.0,38.0,8.5,55.852137,37.354582,7100000,3
4,4.0,38.0,8.5,55.776917000000005,37.494225,7200000,1
13,17.0,38.9,8.4,55.853056,37.348033,7200000,3
1,12.0,39.0,9.0,55.797969,37.403576,7250000,1
7,9.0,39.0,7.5,55.850368,37.451097,7250000,4
22,22.0,39.0,10.0,55.850252000000005,37.346721,7300000,3
14,14.0,39.1,8.6,55.849226,37.358256,7300000,3
6,17.0,39.0,9.0,55.848953,37.366215,7300000,3
1,9.0,38.0,7.0,55.782132,37.453809,7400000,4
17,17.0,38.0,8.4,55.84399499999999,37.351958,7400000,3
10,17.0,39.2,9.0,55.84835699999999,37.357717,7450000,3
16,17.0,39.0,8.0,55.846133,37.347763,7690000,3
6,17.0,38.4,8.0,55.852996,37.34558,7700000,3
6,16.0,38.0,9.0,55.801303,37.392167,7800000,3
14,16.0,39.0,11.0,55.837702,37.390532,7800000,3
11,16.0,38.0,9.0,55.799446,37.392140000000005,7900000,3
12,12.0,39.0,8.6,55.803717000000006,37.396039,7900000,3
3,17.0,38.0,8.5,55.85404200000001,37.349937,7900000,3
2,12.0,39.0,10.0,55.791526,37.492248,8000000,4
14,21.0,39.0,12.0,55.791162,37.470446,8210000,5
11,22.0,39.5,10.0,55.845203000000005,37.340676,8300000,3
2,12.0,38.0,6.5,55.790514,37.490595,8400000,4
12,22.0,39.0,9.0,55.799456000000006,37.407852,8400000,3
3,9.0,39.0,7.0,55.815347,37.461041,8400000,1
8,14.0,38.8,6.7,55.782491,37.460601,8500000,4
3,23.0,38.0,13.0,55.784719,37.496677000000005,8600000,2
3,14.0,39.0,7.0,55.775322,37.48985,8650000,3
3,22.0,38.0,10.0,55.809201,37.478145,8900000,3
22,25.0,38.0,11.0,55.77014200000001,37.47368,8900000,5
19,25.0,38.0,8.0,55.798854000000006,37.389814,9200000,5
8,9.0,38.0,6.0,55.78774,37.463044,9500000,1
16,22.0,38.0,9.8,55.78401,37.470985,9500000,5
18,25.0,38.0,13.0,55.798854000000006,37.389814,9999999,5
2,24.0,38.3,9.5,55.785422,37.479888,10050000,5
15,25.0,38.0,15.0,55.77014200000001,37.47368,10500000,2
15,23.0,39.0,10.0,55.793242000000006,37.401042,10500000,5
8,25.0,38.0,7.0,55.809378,37.456882,11000000,5
6,25.0,38.3,9.0,55.794032,37.397584,11400000,5
5,22.0,39.0,10.5,55.800904,37.410583,12000000,3
2,22.0,38.0,11.0,55.852051,37.428585,7500000,3
3,17.0,38.0,8.5,55.842873,37.355965000000005,7700000,3
5,12.0,38.7,8.5,55.8577,37.410241,7900000,3
16,17.0,38.0,8.0,55.838612,37.457376,8400000,3
2,12.0,38.3,8.6,55.811032,37.400674,8700000,3
13,16.0,38.0,8.5,55.801303,37.392167,9200000,3
1,12.0,40.0,12.0,55.78567,37.476196,8300000,2
14,24.0,40.9,13.3,55.772416,37.474417,10000000,5
18,25.0,40.73,10.2,55.860746,37.372431,4930000,3
3,25.0,40.11,10.2,55.860746,37.372431,6320000,3
14,14.0,41.0,10.0,55.828566,37.428702,7450000,4
1,14.0,40.0,6.0,55.78684499999999,37.490281,7900000,4
10,12.0,42.0,10.0,55.79735600000001,37.461113,8480000,3
6,24.0,40.2,9.0,55.780102,37.452103,8800000,3
5,22.0,41.0,8.5,55.854628000000005,37.41529,9350000,2
8,25.0,42.0,11.0,55.842337,37.381199,9500000,5
20,25.0,41.4,10.0,55.840791,37.379043,8700000,5
4,18.0,41.0,10.0,55.86268100000001,37.372440000000005,7500000,5
5,9.0,42.1,6.5,55.852405000000005,37.437182,7600000,3
5,5.0,42.4,5.9,55.826175,37.430112,7800000,1
9,9.0,42.0,8.5,55.760494,37.518551,9640000,5
10,22.0,41.0,15.0,55.78401,37.470985,10800000,5
12,18.0,40.0,9.0,55.821077,37.430462,11500000,5
15,17.0,40.0,8.5,55.838440000000006,37.400369,6899000,3
14,14.0,40.0,9.0,55.85531,37.362433,7200000,3
8,12.0,41.0,6.0,55.867728,37.442886,8000000,3
6,19.0,41.5,8.0,55.775388,37.461176,10250000,5
12,25.0,40.5,9.9,55.86268100000001,37.372440000000005,6150000,5
11,25.0,40.61,10.1,55.86268100000001,37.372440000000005,6150000,3
7,25.0,40.5,10.5,55.86428299999999,37.372404,6400000,5
7,25.0,40.5,10.5,55.86428299999999,37.372404,6450000,3
7,25.0,40.3,10.1,55.86428299999999,37.372404,6600000,3
1,9.0,40.4,8.0,55.853526,37.428028000000005,6750000,3
4,5.0,40.0,5.5,55.84078,37.464095,6900000,1
22,25.0,40.61,10.1,55.860746,37.372431,6980000,3
2,9.0,42.0,6.0,55.83795,37.463646,7300000,1
7,16.0,40.0,8.0,55.838314,37.380516,7350000,3
8,9.0,40.0,8.0,55.846376,37.424893,7400000,3
14,17.0,40.6,9.0,55.85961,37.372422,7490000,3
5,14.0,40.0,8.5,55.850777,37.356324,7580000,3
9,12.0,40.0,8.6,55.86105,37.430157,7600000,3
14,14.0,41.0,9.5,55.828566,37.428702,7700000,4
14,14.0,41.0,9.5,55.828566,37.428702,7700000,4
5,5.0,41.0,6.0,55.79214399999999,37.455031,7800000,1
2,12.0,40.0,9.0,55.803342,37.397611,7850000,3
6,12.0,40.7,8.5,55.86105,37.430157,7950000,3
6,24.0,40.0,10.0,55.837672,37.392014,8200000,5
1,12.0,40.0,10.0,55.78567,37.476196,8300000,3
3,9.0,42.1,5.5,55.792766,37.457286,8300000,1
1,12.0,40.0,10.0,55.78567,37.476196,8300000,3
1,5.0,42.0,6.0,55.849625,37.447009,8500000,3
2,5.0,42.6,6.0,55.814528,37.452417,8500000,3
5,5.0,41.6,5.0,55.798677000000005,37.464652,8640000,1
4,5.0,42.0,6.0,55.844394,37.449093,8650000,1
20,25.0,41.4,10.0,55.840791,37.379043,8700000,5
6,9.0,41.9,6.7,55.796385,37.461077,8700000,1
6,24.0,40.2,8.8,55.780102,37.452103,8799999,3
6,9.0,42.0,6.7,55.796385,37.461077,8800000,1
10,12.0,41.0,9.5,55.78856,37.468254,8850000,3
12,21.0,41.1,8.5,55.787518000000006,37.474022,9300000,2
18,19.0,40.0,12.0,55.828480000000006,37.448042,9500000,5
14,14.0,40.0,10.0,55.782096,37.467814,9600000,4
12,12.0,42.0,6.0,55.806727,37.455507,9900000,3
4,5.0,42.0,12.5,55.806611,37.466557,9975000,6
10,23.0,42.0,10.0,55.793075,37.397979,10100000,5
15,25.0,40.0,6.0,55.76919,37.472674,10200000,5
14,21.0,41.0,10.0,55.847664,37.370643,10190000,5
20,25.0,41.0,9.0,55.809378,37.456882,10300000,5
10,26.0,41.0,8.6,55.809343000000005,37.455633,10500000,5
20,25.0,40.6,12.0,55.84630500000001,37.371416,10450000,5
10,16.0,40.3,12.3,55.84875600000001,37.417006,10650000,2
4,9.0,42.2,6.0,55.787994,37.464679,10850000,1
4,9.0,42.2,6.0,55.787994,37.464679,10850000,1
8,23.0,40.0,10.0,55.793242000000006,37.401042,10950000,5
21,25.0,41.0,12.0,55.77014200000001,37.47368,11200000,5
6,12.0,42.0,6.0,55.810784,37.449965,11500000,4
3,6.0,42.0,8.0,55.787867000000006,37.489257,14000000,2
19,25.0,41.0,11.0,55.77014200000001,37.47368,14300000,5
19,25.0,40.7,10.1,55.85961,37.372422,6200000,5
16,25.0,40.0,12.0,55.86268100000001,37.372440000000005,6200000,5
9,9.0,42.5,6.0,55.8398,37.460969,6800000,1
1,12.0,40.0,9.0,55.800089,37.404196,7000000,3
1,5.0,42.7,5.5,55.846492000000005,37.448402,7200000,3
12,12.0,40.5,8.7,55.854901,37.420437,7200000,3
11,18.0,40.0,12.5,55.86428299999999,37.372404,7290000,3
11,25.0,40.0,10.0,55.860746,37.372431,7500000,5
1,5.0,41.2,5.4,55.783281,37.449632,7500000,3
1,5.0,41.0,6.0,55.849014,37.432816,7600000,1
1,5.0,42.1,5.3,55.779368000000005,37.465047,7700000,3
17,21.0,40.92,16.9,55.818705,37.437092,7780000,5
1,5.0,42.0,5.6,55.826104,37.451411,7750000,1
4,17.0,40.0,8.0,55.84725,37.367589,7900000,3
3,5.0,40.4,6.0,55.82651800000001,37.449228000000005,8000000,1
10,12.0,40.0,9.0,55.78856,37.468254,8000000,3
12,12.0,41.0,8.5,55.797523,37.459945000000005,8000000,3
5,14.0,40.0,9.0,55.816844,37.464598,8000000,1
5,5.0,42.0,6.0,55.79476,37.455031,8000000,1
5,5.0,40.0,5.0,55.796258,37.455085,8000000,1
2,17.0,42.5,8.1,55.814133,37.468605,8100000,5
12,12.0,40.3,8.5,55.80274,37.400872,8300000,3
4,5.0,42.0,5.6,55.790367,37.498716,8500000,1
3,12.0,40.0,8.0,55.785685,37.461715000000005,8650000,4
4,5.0,42.0,6.0,55.844394,37.449093,8700000,1
12,12.0,40.0,6.0,55.810946,37.451258,8700000,4
5,9.0,42.0,6.0,55.85521899999999,37.442266,8750000,1
1,9.0,41.0,6.0,55.809631,37.414275,8800000,3
7,20.0,42.0,10.0,55.897771,37.398743,8800000,5
6,24.0,40.2,8.8,55.780102,37.452103,8800000,3
15,20.0,42.8,10.0,55.897771,37.398743,9500000,5
23,25.0,42.0,12.0,55.84630500000001,37.371416,9700000,5
